Suburb,Rooms,Type,Price,Method,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Regionname,Propertycount
Parkdale,2,u,465000,VB,21.5,2,1,1,785,,Kingston City Council,South-Eastern Metropolitan,5087
Pascoe Vale,2,t,520000,S,8.5,,,,,,Moreland City Council,Northern Metropolitan,7485
Pascoe Vale,2,h,800000,VB,8.5,2,1,,1579,,Moreland City Council,Northern Metropolitan,7485
Pascoe Vale,3,t,690000,VB,8.5,,,,,,Moreland City Council,Northern Metropolitan,7485
Pascoe Vale,3,t,826000,S,8.5,3,2,2,584,118,Moreland City Council,Northern Metropolitan,7485
Pascoe Vale,2,u,585000,SP,8.5,,,,,,Moreland City Council,Northern Metropolitan,7485
Pascoe Vale,4,h,1015000,S,8.5,4,2,2,495,100,Moreland City Council,Northern Metropolitan,7485
Plumpton,3,h,464000,S,23.8,,,,,,Melton City Council,Western Metropolitan,1490
Point Cook,3,h,670000,S,14.7,,,,,,Wyndham City Council,Western Metropolitan,15542
Point Cook,4,h,650000,S,14.7,4,2,1,390,184,Wyndham City Council,Western Metropolitan,15542
Point Cook,4,h,690000,PI,14.7,4,2,2,448,211,Wyndham City Council,Western Metropolitan,15542
Port Melbourne,2,u,797000,S,3.5,,,,,,Melbourne City Council,Southern Metropolitan,8648
Port Melbourne,3,t,1525000,VB,3.5,,,,,,Melbourne City Council,Southern Metropolitan,8648
Port Melbourne,3,u,1362000,S,3.5,,,,,,Melbourne City Council,Southern Metropolitan,8648
Prahran,3,u,765000,S,4.6,,,,,,Stonnington City Council,Southern Metropolitan,7717
Prahran,1,u,383000,S,4.6,,,,,,Stonnington City Council,Southern Metropolitan,7717
Prahran,2,u,690000,PI,4.6,,,,,,Stonnington City Council,Southern Metropolitan,7717
Prahran,2,u,680000,SP,4.6,,,,,,Stonnington City Council,Southern Metropolitan,7717
Prahran,2,u,612000,S,4.6,,,,,,Stonnington City Council,Southern Metropolitan,7717
Prahran,3,h,2400000,VB,4.6,3,2,,,,Stonnington City Council,Southern Metropolitan,7717
Prahran,2,h,1312000,PI,4.6,2,1,,173,,Stonnington City Council,Southern Metropolitan,7717
Preston,3,h,1185000,S,8.4,3,1,3,426,,Darebin City Council,Northern Metropolitan,14577
Preston,2,t,723000,S,8.4,2,1,1,,82,Darebin City Council,Northern Metropolitan,14577
Preston,3,h,985000,S,8.4,3,2,4,528,,Darebin City Council,Northern Metropolitan,14577
Preston,3,t,760000,S,8.4,,,,,,Darebin City Council,Northern Metropolitan,14577
Preston,4,h,930000,VB,8.4,4,2,2,397,,Darebin City Council,Northern Metropolitan,14577
Preston,4,h,1950000,PI,8.4,4,4,2,,,Darebin City Council,Northern Metropolitan,14577
Preston,4,h,800000,PI,8.4,4,1,,,,Darebin City Council,Northern Metropolitan,14577
Preston,5,h,1455000,S,8.4,5,2,2,619,253,Darebin City Council,Northern Metropolitan,14577
Princes Hill,3,h,1575000,S,3.5,3,1,,,,Yarra City Council,Northern Metropolitan,1008
Research,4,h,900000,S,18,4,1,1,,,Nillumbik Shire Council,Eastern Metropolitan,938
Reservoir,3,h,600000,PI,12,3,1,2,534,120,Darebin City Council,Northern Metropolitan,21650
Reservoir,2,t,562000,S,12,,,,,,Darebin City Council,Northern Metropolitan,21650
Reservoir,3,h,900000,S,12,3,2,2,485,121,Darebin City Council,Northern Metropolitan,21650
Reservoir,3,h,700500,S,12,,,,,,Darebin City Council,Northern Metropolitan,21650
Reservoir,3,t,560000,S,12,,,,,,Darebin City Council,Northern Metropolitan,21650
Reservoir,1,t,455000,S,12,,,,,,Darebin City Council,Northern Metropolitan,21650
Reservoir,4,h,845000,SP,12,4,1,2,,122,Darebin City Council,Northern Metropolitan,21650
Reservoir,3,h,810000,S,12,3,2,2,186,118,Darebin City Council,Northern Metropolitan,21650
Reservoir,3,h,920000,S,12,3,1,2,680,119,Darebin City Council,Northern Metropolitan,21650
Reservoir,3,h,865000,S,12,3,1,1,,,Darebin City Council,Northern Metropolitan,21650
Reservoir,3,t,585000,S,12,,,,,,Darebin City Council,Northern Metropolitan,21650
Reservoir,3,h,770000,S,12,,,,,,Darebin City Council,Northern Metropolitan,21650
Reservoir,3,h,775000,S,12,3,1,2,275,123,Darebin City Council,Northern Metropolitan,21650
Reservoir,2,t,600000,S,12,,,,,,Darebin City Council,Northern Metropolitan,21650
Reservoir,3,t,669000,S,12,3,2,2,,97,Darebin City Council,Northern Metropolitan,21650
Reservoir,4,h,890000,S,12,4,2,3,,175,Darebin City Council,Northern Metropolitan,21650
Reservoir,2,t,698000,S,12,,,,,,Darebin City Council,Northern Metropolitan,21650
Richmond,2,h,1000000,VB,2.4,2,1,0,143,,Yarra City Council,Northern Metropolitan,14949
Richmond,2,u,550000,VB,2.4,,,,,,Yarra City Council,Northern Metropolitan,14949
Richmond,3,h,1490000,S,2.4,3,2,2,,,Yarra City Council,Northern Metropolitan,14949
Richmond,3,h,1182000,S,2.4,3,1,1,,,Yarra City Council,Northern Metropolitan,14949
Richmond,3,h,1700000,SP,2.4,3,2,2,169,123,Yarra City Council,Northern Metropolitan,14949
Richmond,3,h,1710000,S,2.4,3,1,1,229,,Yarra City Council,Northern Metropolitan,14949
Richmond,2,h,1145000,S,2.4,,,,,,Yarra City Council,Northern Metropolitan,14949
Richmond,3,h,1000000,S,2.4,3,1,,,,Yarra City Council,Northern Metropolitan,14949
Richmond,1,u,530000,S,2.4,,,,,,Yarra City Council,Northern Metropolitan,14949
Riddells Creek,4,h,765000,PI,47.4,,,,,,Macedon Ranges Shire Council,Northern Victoria,1475
Ringwood,4,h,1246000,S,19.9,4,2,2,760,198,Maroondah City Council,Eastern Metropolitan,7785
Ringwood East,3,h,805000,S,21.3,3,1,2,728,,Maroondah City Council,Eastern Metropolitan,4407
Ripponlea,2,h,1380000,S,7.2,2,1,1,240,108,Port Phillip City Council,Southern Metropolitan,821
Rowville,5,h,956000,S,23.5,5,2,4,725,200,Knox City Council,South-Eastern Metropolitan,11667
Roxburgh Park,4,h,630000,SP,20.6,4,2,2,610,198,Hume City Council,Northern Metropolitan,5833
Sandringham,3,t,1017500,S,15.2,,,,,,Bayside City Council,Southern Metropolitan,4497
Sandringham,2,u,720000,S,15.2,,,,,,Bayside City Council,Southern Metropolitan,4497
Sandringham,3,h,850000,PI,15.2,,,,,,Bayside City Council,Southern Metropolitan,4497
Seaford,3,h,635000,S,35.4,3,1,2,627,,Frankston City Council,South-Eastern Metropolitan,8077
Seaholme,3,h,1410000,S,11,3,2,3,,182,Hobsons Bay City Council,Western Metropolitan,852
Seddon,2,u,435000,S,5.1,,,,,,Maribyrnong City Council,Western Metropolitan,2417
South Melbourne,3,u,810000,S,1.9,,,,,,Port Phillip City Council,Southern Metropolitan,5943
South Morang,4,h,676000,S,20.5,4,2,2,695,,Whittlesea City Council,Northern Metropolitan,7969
South Morang,3,h,500000,VB,20.5,3,2,1,313,170,Whittlesea City Council,Northern Metropolitan,7969
South Morang,4,h,711000,S,20.5,4,2,2,,,Whittlesea City Council,Northern Metropolitan,7969
South Morang,3,h,616000,S,20.5,3,2,2,513,,Whittlesea City Council,Northern Metropolitan,7969
South Morang,4,h,697000,S,20.5,4,2,2,420,161,Whittlesea City Council,Northern Metropolitan,7969
South Morang,2,h,412500,S,20.5,,,,,,Whittlesea City Council,Northern Metropolitan,7969
South Yarra,3,t,1500000,PI,2.7,,,,,,Melbourne City Council,Southern Metropolitan,14887
South Yarra,2,t,981000,S,2.7,,,,,,Melbourne City Council,Southern Metropolitan,14887
South Yarra,3,u,770000,S,2.7,,,,,,Melbourne City Council,Southern Metropolitan,14887
South Yarra,2,u,1300000,S,2.7,,,,,,Melbourne City Council,Southern Metropolitan,14887
South Yarra,1,u,347500,S,2.7,,,,,,Melbourne City Council,Southern Metropolitan,14887
Spotswood,4,h,1060000,S,6.2,4,3,3,441,108,Hobsons Bay City Council,Western Metropolitan,1223
St Albans,3,t,505000,S,14,3,1,1,,140,Brimbank City Council,Western Metropolitan,14042
St Albans,3,h,650000,SP,14,3,1,2,530,,Brimbank City Council,Western Metropolitan,14042
St Kilda,2,u,500000,VB,5,,,,,,Port Phillip City Council,Southern Metropolitan,13240
St Kilda,1,u,270000,VB,5,,,,,,Port Phillip City Council,Southern Metropolitan,13240
St Kilda,3,h,1310000,S,5,3,1,2,387,121,Port Phillip City Council,Southern Metropolitan,13240
Strathmore,2,u,850000,VB,8.2,,,,,,Moonee Valley City Council,Western Metropolitan,3284
Strathmore,3,u,900000,VB,8.2,,,,,,Moonee Valley City Council,Western Metropolitan,3284
Sunbury,3,t,496000,S,31.7,3,2,2,244,,Hume City Council,Western Metropolitan,14092
Sunbury,3,h,499500,S,31.7,3,2,2,664,,Hume City Council,Western Metropolitan,14092
Sunbury,3,h,460000,SP,31.7,3,1,4,754,,Hume City Council,Western Metropolitan,14092
Sunbury,4,h,450000,S,31.7,4,2,0,668,146,Hume City Council,Western Metropolitan,14092
Sunbury,3,h,516500,S,31.7,3,2,2,608,162,Hume City Council,Western Metropolitan,14092
Sunbury,4,h,580000,SP,31.7,4,2,3,571,221,Hume City Council,Western Metropolitan,14092
Sunbury,2,u,400000,SP,31.7,,,,,,Hume City Council,Western Metropolitan,14092
Sunbury,4,h,590000,SP,31.7,4,2,2,701,227,Hume City Council,Western Metropolitan,14092
Sunshine,4,h,1155500,S,10.5,4,2,2,,180,Brimbank City Council,Western Metropolitan,3755
Sunshine North,3,h,697000,S,10.5,3,1,2,,,Brimbank City Council,Western Metropolitan,4217
Sunshine North,4,h,690000,S,10.5,,,,,,Brimbank City Council,Western Metropolitan,4217
Sunshine North,3,h,690000,S,10.5,3,1,2,,,Brimbank City Council,Western Metropolitan,4217
Sunshine West,5,h,990000,PI,10.5,5,2,10,980,,Brimbank City Council,Western Metropolitan,6763
Sunshine West,3,h,555000,PI,10.5,3,1,0,,,Brimbank City Council,Western Metropolitan,6763
Sunshine West,4,h,753000,S,10.5,4,1,3,,140,Brimbank City Council,Western Metropolitan,6763
Sunshine West,3,h,680000,VB,10.5,3,1,3,,,Brimbank City Council,Western Metropolitan,6763
Sunshine West,3,h,550000,VB,10.5,3,2,1,,,Brimbank City Council,Western Metropolitan,6763
Sunshine West,4,h,560000,S,10.5,4,2,2,393,392,Brimbank City Council,Western Metropolitan,6763
Sunshine West,4,h,685000,S,10.5,4,2,3,,,Brimbank City Council,Western Metropolitan,6763
Surrey Hills,2,t,950000,VB,10.2,,,,,,Boroondara City Council,Southern Metropolitan,5457
Surrey Hills,2,t,950000,VB,10.2,,,,,,Boroondara City Council,Southern Metropolitan,5457
Sydenham,2,u,395000,S,18,2,1,,,80,Brimbank City Council,Western Metropolitan,3640
Sydenham,2,u,400000,S,18,,,,,,Brimbank City Council,Western Metropolitan,3640
Sydenham,6,h,700000,PI,18,,,,,,Brimbank City Council,Western Metropolitan,3640
Sydenham,3,h,601000,S,18,3,2,2,,113,Brimbank City Council,Western Metropolitan,3640
Sydenham,3,h,495000,SP,18,3,1,1,204,,Brimbank City Council,Western Metropolitan,3640
Tarneit,3,u,405000,SP,18.4,,,,,,Wyndham City Council,Western Metropolitan,10160
Tarneit,4,h,527500,S,18.4,,,,,,Wyndham City Council,Western Metropolitan,10160
Tarneit,3,u,420000,S,18.4,3,2,1,,,Wyndham City Council,Western Metropolitan,10160
Taylors Hill,4,h,830000,S,18,4,2,3,704,266,Melton City Council,Western Metropolitan,4242
Taylors Hill,4,h,660000,S,18,4,2,2,666,214,Melton City Council,Western Metropolitan,4242
Taylors Lakes,4,h,720000,S,15.5,4,2,2,641,250,Brimbank City Council,Western Metropolitan,5336
Taylors Lakes,4,h,770000,PI,15.5,4,2,2,820,,Brimbank City Council,Western Metropolitan,5336
Templestowe Lower,3,h,900000,VB,12.4,3,2,1,,124,Manningham City Council,Eastern Metropolitan,5420
Templestowe Lower,5,h,1330000,S,12.4,5,2,2,730,207,Manningham City Council,Eastern Metropolitan,5420
Thomastown,3,h,860000,SP,15.3,3,1,1,652,134,Whittlesea City Council,Northern Metropolitan,7955
Thomastown,2,u,261500,S,15.3,,,,,,Whittlesea City Council,Northern Metropolitan,7955
Thomastown,3,h,625000,S,15.3,3,1,1,,,Whittlesea City Council,Northern Metropolitan,7955
Thomastown,3,h,925000,S,15.3,3,1,2,,144,Whittlesea City Council,Northern Metropolitan,7955
Thornbury,2,u,500000,VB,7,,,,,,Darebin City Council,Northern Metropolitan,8870
Thornbury,4,h,1965000,PI,7,4,2,2,583,,Darebin City Council,Northern Metropolitan,8870
Thornbury,3,h,920000,S,7,3,1,0,192,,Darebin City Council,Northern Metropolitan,8870
Thornbury,3,t,950500,S,7,3,2,2,,,Darebin City Council,Northern Metropolitan,8870
Thornbury,3,h,1455000,S,7,3,1,1,564,,Darebin City Council,Northern Metropolitan,8870
Toorak,5,h,4515000,PI,4.1,5,3,4,,,Stonnington City Council,Southern Metropolitan,7217
Toorak,3,t,1310000,S,4.1,,,,,,Stonnington City Council,Southern Metropolitan,7217
Toorak,3,u,1550000,VB,4.1,,,,,,Stonnington City Council,Southern Metropolitan,7217
Tullamarine,2,u,470000,SP,12.9,,,,,,Brimbank City Council,Western Metropolitan,3296
Tullamarine,3,h,732000,S,12.9,3,2,2,,,Brimbank City Council,Western Metropolitan,3296
Tullamarine,4,h,780000,SP,12.9,4,2,1,,193,Brimbank City Council,Western Metropolitan,3296
Vermont,4,u,841000,S,17.2,,,,,,Maroondah City Council,Eastern Metropolitan,4181
Viewbank,4,h,1140000,VB,8.9,4,2,2,574,236,Banyule City Council,Eastern Metropolitan,2698
Viewbank,4,h,900500,S,8.9,4,1,2,,,Banyule City Council,Eastern Metropolitan,2698
Wallan,5,h,600000,S,44.2,5,3,2,,328,Mitchell Shire Council,Northern Victoria,3988
Wallan,3,h,390000,S,44.2,3,1,1,,104,Mitchell Shire Council,Northern Victoria,3988
Wallan,4,h,590000,S,44.2,4,2,2,924,227,Mitchell Shire Council,Northern Victoria,3988
Wantirna,4,h,975000,S,14.7,4,2,2,858,142,Knox City Council,Eastern Metropolitan,5424
Wantirna,4,h,1188888,S,14.7,4,3,3,960,264,Knox City Council,Eastern Metropolitan,5424
Wantirna South,5,h,1500000,S,14.7,5,2,2,,,Knox City Council,Eastern Metropolitan,7082
Wantirna South,5,h,1075000,S,14.7,5,2,2,922,279,Knox City Council,Eastern Metropolitan,7082
Watsonia North,4,h,760000,PI,14.5,4,2,3,651,,Banyule City Council,Northern Metropolitan,1442
Watsonia North,3,h,700000,SP,14.5,3,1,1,402,108,Banyule City Council,Northern Metropolitan,1442
Wattle Glen,4,h,835000,SP,23.6,4,2,2,601,189,Nillumbik Shire Council,Northern Victoria,642
Werribee,4,h,691000,S,14.7,4,3,2,,42,Wyndham City Council,Western Metropolitan,16166
Werribee,3,h,420000,S,14.7,3,2,2,341,106,Wyndham City Council,Western Metropolitan,16166
Werribee,2,h,566000,S,14.7,2,1,2,800,,Wyndham City Council,Western Metropolitan,16166
Werribee,4,h,552000,S,14.7,4,2,2,742,177,Wyndham City Council,Western Metropolitan,16166
Werribee,2,u,341000,S,14.7,,,,,,Wyndham City Council,Western Metropolitan,16166
Werribee,3,h,501000,S,14.7,3,1,2,454,113,Wyndham City Council,Western Metropolitan,16166
West Footscray,2,h,775000,PI,6.4,,,,,,Maribyrnong City Council,Western Metropolitan,5058
West Footscray,2,h,790000,SP,6.4,2,1,1,464,,Maribyrnong City Council,Western Metropolitan,5058
West Footscray,2,h,1300000,VB,6.4,2,1,2,779,,Maribyrnong City Council,Western Metropolitan,5058
Wheelers Hill,4,h,1700000,VB,16.7,4,4,2,,,Monash City Council,South-Eastern Metropolitan,7392
Wheelers Hill,3,h,1100000,S,16.7,3,2,2,,190,Monash City Council,South-Eastern Metropolitan,7392
Williams Landing,4,h,785000,S,17.6,4,2,2,448,248,Wyndham City Council,Western Metropolitan,1999
Williamstown,2,h,1115000,S,6.8,2,1,2,380,108,Hobsons Bay City Council,Western Metropolitan,6380
Williamstown,2,u,570000,S,6.8,,,,,,Hobsons Bay City Council,Western Metropolitan,6380
Williamstown,3,h,870000,VB,6.8,3,1,,184,108,Hobsons Bay City Council,Western Metropolitan,6380
Williamstown,3,h,2400000,VB,6.8,3,3,1,247,,Hobsons Bay City Council,Western Metropolitan,6380
Windsor,2,h,1000000,VB,4.6,2,1,1,165,,Port Phillip City Council,Southern Metropolitan,4380
Wollert,3,h,640000,S,25.5,3,2,2,395,160,Whittlesea City Council,Northern Metropolitan,2940
Wollert,4,h,520600,S,25.5,4,2,2,400,,Whittlesea City Council,Northern Metropolitan,2940
Wyndham Vale,3,h,410000,S,27.2,3,1,1,259,,Wyndham City Council,Western Metropolitan,5262
Wyndham Vale,3,h,400000,SP,27.2,3,1,1,340,93,Wyndham City Council,Western Metropolitan,5262
Wyndham Vale,3,h,416000,S,27.2,3,1,2,,110,Wyndham City Council,Western Metropolitan,5262
Yallambie,3,t,745000,S,12.7,,,,,,Banyule City Council,Northern Metropolitan,1369
Yallambie,3,t,655000,S,12.7,,,,,,Banyule City Council,Northern Metropolitan,1369
Yarraville,2,h,870000,SP,6.3,2,1,,231,86,Maribyrnong City Council,Western Metropolitan,6543
Yarraville,2,u,495000,SP,6.3,,,,,,Maribyrnong City Council,Western Metropolitan,6543
Yarraville,3,h,1000000,SP,6.3,3,2,2,,3,Maribyrnong City Council,Western Metropolitan,6543
Yarraville,2,u,410000,SP,6.3,,,,,,Maribyrnong City Council,Western Metropolitan,6543
Abbotsford,2,h,970000,S,3,2,1,,105,85,Yarra City Council,Northern Metropolitan,4019
Aberfeldie,1,u,270000,VB,7.5,,,,,,Moonee Valley City Council,Western Metropolitan,1543
Aberfeldie,2,h,1375000,S,7.5,2,1,1,496,,Moonee Valley City Council,Western Metropolitan,1543
Airport West,3,h,776000,S,10.4,3,2,2,190,134,Moonee Valley City Council,Western Metropolitan,3464
Airport West,4,h,1220000,S,10.4,4,2,5,585,214,Moonee Valley City Council,Western Metropolitan,3464
Airport West,3,h,943000,S,10.4,3,1,2,610,,Moonee Valley City Council,Western Metropolitan,3464
Airport West,2,t,590000,S,10.4,,,,,,Moonee Valley City Council,Western Metropolitan,3464
Altona,2,u,510000,SP,11,,,,,,Hobsons Bay City Council,Western Metropolitan,5301
Altona North,4,t,900000,PI,9.4,4,3,2,,150,Hobsons Bay City Council,Western Metropolitan,5132
Altona North,3,u,687000,S,9.4,,,,,,Hobsons Bay City Council,Western Metropolitan,5132
Altona North,3,h,835000,S,9.4,3,2,3,534,115,Hobsons Bay City Council,Western Metropolitan,5132
Altona North,3,h,860000,S,9.4,3,1,5,537,123,Hobsons Bay City Council,Western Metropolitan,5132
Altona North,3,h,855000,S,9.4,3,2,3,,132,Hobsons Bay City Council,Western Metropolitan,5132
Altona North,3,h,1100000,S,9.4,3,1,2,660,,Hobsons Bay City Council,Western Metropolitan,5132
Altona North,3,u,635000,S,9.4,,,,,,Hobsons Bay City Council,Western Metropolitan,5132
Altona North,2,u,601000,S,9.4,,,,,,Hobsons Bay City Council,Western Metropolitan,5132
Ardeer,2,h,475000,SP,12.8,2,1,2,,105,Brimbank City Council,Western Metropolitan,1281
Ardeer,4,h,740000,S,12.8,4,2,2,602,185,Brimbank City Council,Western Metropolitan,1281
Ardeer,4,h,620000,PI,12.8,4,1,2,,,Brimbank City Council,Western Metropolitan,1281
Ardeer,3,h,615000,S,12.8,3,1,1,,,Brimbank City Council,Western Metropolitan,1281
Armadale,2,u,540000,PI,6.3,,,,,,Stonnington City Council,Southern Metropolitan,4836
Ascot Vale,4,h,1800000,PI,4.3,4,3,2,561,241,Moonee Valley City Council,Western Metropolitan,6567
Ascot Vale,4,h,1400000,S,4.3,4,1,2,520,162,Moonee Valley City Council,Western Metropolitan,6567
Ascot Vale,4,h,1135000,S,4.3,,,,,,Moonee Valley City Council,Western Metropolitan,6567
Ascot Vale,3,h,1513000,S,4.3,3,1,2,617,,Moonee Valley City Council,Western Metropolitan,6567
Ashburton,5,h,1930000,S,10.2,5,3,1,672,,Boroondara City Council,Southern Metropolitan,3052
Ashburton,4,h,2350000,SP,10.2,4,2,2,626,156,Boroondara City Council,Southern Metropolitan,3052
Ashwood,4,h,1360000,PI,10.2,4,2,2,701,183,Monash City Council,Southern Metropolitan,2894
Ashwood,3,h,1350000,S,10.2,3,1,2,770,,Monash City Council,Southern Metropolitan,2894
Ashwood,4,t,1310000,S,10.2,,,,,,Monash City Council,Southern Metropolitan,2894
Ashwood,3,t,945000,S,10.2,,,,,,Monash City Council,Southern Metropolitan,2894
Aspendale,3,h,1070000,S,21.5,3,2,4,529,128,Kingston City Council,South-Eastern Metropolitan,2824
Aspendale,2,h,770000,VB,21.5,,,,,,Kingston City Council,South-Eastern Metropolitan,2824
Aspendale,5,h,1300000,PI,21.5,,,,,,Kingston City Council,South-Eastern Metropolitan,2824
Aspendale Gardens,4,h,867500,S,21.5,4,2,2,529,137,Kingston City Council,South-Eastern Metropolitan,2243
Attwood,4,h,820000,VB,16.5,4,2,3,657,36,Hume City Council,Northern Metropolitan,1130
Attwood,4,h,915000,SP,16.5,4,2,2,704,278,Hume City Council,Northern Metropolitan,1130
Avondale Heights,4,h,970000,SP,9.5,4,2,2,534,181,Moonee Valley City Council,Western Metropolitan,4502
Avondale Heights,3,t,970000,SP,9.5,3,2,1,534,,Moonee Valley City Council,Western Metropolitan,4502
Avondale Heights,4,h,790000,S,9.5,4,2,2,,,Moonee Valley City Council,Western Metropolitan,4502
Avondale Heights,3,h,760000,S,9.5,,,,,,Moonee Valley City Council,Western Metropolitan,4502
Avondale Heights,3,h,1061000,SP,9.5,,,,,,Moonee Valley City Council,Western Metropolitan,4502
Balaclava,2,u,688500,S,6.4,,,,,,Port Phillip City Council,Southern Metropolitan,2952
Balaclava,2,h,1170000,SP,6.4,2,1,1,156,88,Port Phillip City Council,Southern Metropolitan,2952
Balaclava,2,u,495000,SP,6.4,,,,,,Port Phillip City Council,Southern Metropolitan,2952
Balwyn,4,h,2035000,PI,7.9,4,2,2,,180,Boroondara City Council,Southern Metropolitan,5682
Balwyn,4,h,2650000,S,7.9,4,3,2,663,201,Boroondara City Council,Southern Metropolitan,5682
Balwyn,4,h,2200000,VB,7.9,4,2,2,757,,Boroondara City Council,Southern Metropolitan,5682
